source,target,start_time,close_time,ppl_in_team,team_initiator,match_id,team_id,match_type
824403767,864101616,1432569600,1433088000,3,824403767,25,76,3
850191387,864101616,1432569600,1433088000,3,824403767,25,76,3
849647282,865073113,1432569600,1433088000,3,849647282,25,77,3
849647282,865073635,1432569600,1433088000,3,849647282,25,77,3
865073113,865073635,1432569600,1433088000,3,849647282,25,77,3
847471356,847863843,1432569600,1432915200,3,847471356,26,78,3
847471356,849974266,1432569600,1432915200,3,847471356,26,78,3
847863843,849974266,1432569600,1432915200,3,847471356,26,78,3
367393550,849892667,1432569600,1433088000,3,869828660,25,81,3
367393550,869828660,1432569600,1433088000,3,869828660,25,81,3
849892667,869828660,1432569600,1433088000,3,869828660,25,81,3
245605735,847587187,1432656000,1432915200,3,847587187,27,82,3
245605735,849622166,1432656000,1432915200,3,847587187,27,82,3
847587187,849622166,1432656000,1432915200,3,847587187,27,82,3
284600529,847592333,1432656000,1432915200,3,849196390,27,88,3
284600529,849196390,1432656000,1432915200,3,849196390,27,88,3
847592333,849196390,1432656000,1432915200,3,849196390,27,88,3
824403767,847863843,1432656000,1432915200,3,872839787,27,90,3
824403767,872839787,1432656000,1432915200,3,872839787,27,90,3
847863843,872839787,1432656000,1432915200,3,872839787,27,90,3
847471356,849974266,1432656000,1432915200,3,847471356,27,91,3
847471356,864101616,1432656000,1432915200,3,847471356,27,91,3
849974266,864101616,1432656000,1432915200,3,847471356,27,91,3
344818987,678962519,1432656000,1432915200,3,868201573,27,92,3
344818987,868201573,1432656000,1432915200,3,868201573,27,92,3
678962519,868201573,1432656000,1432915200,3,868201573,27,92,3
14564952,850124117,1432915200,1433087999,4,14564952,23,66,3
14564952,865532653,1432915200,1433087999,4,14564952,23,66,3
850124117,865532653,1432915200,1433087999,4,14564952,23,66,3
38719406,862478590,1432915200,1433087999,4,38719406,23,71,3
38719406,867577243,1432915200,1433087999,4,38719406,23,71,3
38719406,868201573,1432915200,1433087999,4,38719406,23,71,3
862478590,867577243,1432915200,1433087999,4,38719406,23,71,3
862478590,868201573,1432915200,1433087999,4,38719406,23,71,3
867577243,868201573,1432915200,1433087999,4,38719406,23,71,3
824403767,849974266,1432915200,1433087999,4,824403767,23,73,3
824403767,850191387,1432915200,1433087999,4,824403767,23,73,3
824403767,864101616,1432915200,1433087999,4,824403767,23,73,3
849974266,850191387,1432915200,1433087999,4,824403767,23,73,3
849974266,864101616,1432915200,1433087999,4,824403767,23,73,3
850191387,864101616,1432915200,1433087999,4,824403767,23,73,3
847471356,847863493,1432915200,1433087999,4,847863843,23,80,3
847471356,847863843,1432915200,1433087999,4,847863843,23,80,3
847471356,849622166,1432915200,1433087999,4,847863843,23,80,3
847863493,847863843,1432915200,1433087999,4,847863843,23,80,3
847863493,849622166,1432915200,1433087999,4,847863843,23,80,3
847863843,849622166,1432915200,1433087999,4,847863843,23,80,3
92352363,867695223,1432915200,1433087999,4,872839787,23,89,3
92352363,871692646,1432915200,1433087999,4,872839787,23,89,3
92352363,872839787,1432915200,1433087999,4,872839787,23,89,3
867695223,871692646,1432915200,1433087999,4,872839787,23,89,3
867695223,872839787,1432915200,1433087999,4,872839787,23,89,3
871692646,872839787,1432915200,1433087999,4,872839787,23,89,3
833907595,839505441,1432915200,1433087999,4,872839787,23,93,3
833907595,871694875,1432915200,1433087999,4,872839787,23,93,3
833907595,872839787,1432915200,1433087999,4,872839787,23,93,3
839505441,871694875,1432915200,1433087999,4,872839787,23,93,3
839505441,872839787,1432915200,1433087999,4,872839787,23,93,3
871694875,872839787,1432915200,1433087999,4,872839787,23,93,3
43316826,868531960,1432915200,1433087999,4,43316826,23,94,3
43316826,869828660,1432915200,1433087999,4,43316826,23,94,3
868531960,869828660,1432915200,1433087999,4,43316826,23,94,3
179791017,872839787,1432915200,1433087999,4,872839787,23,96,3
864101616,872084282,1433088000,1433692799,3,864101616,39,97,3
864101616,872160053,1433088000,1433692799,3,864101616,39,97,3
872084282,872160053,1433088000,1433692799,3,864101616,39,97,3
824403767,850191387,1433088000,1433692799,3,824403767,39,98,3
824403767,865398780,1433088000,1433692799,3,824403767,39,98,3
850191387,865398780,1433088000,1433692799,3,824403767,39,98,3
867572393,867843299,1433088000,1433692799,3,868305328,39,99,3
867572393,868305328,1433088000,1433692799,3,868305328,39,99,3
867843299,868305328,1433088000,1433692799,3,868305328,39,99,3
43316826,839505441,1433088000,1433692799,3,839505441,39,100,3
43316826,849622166,1433088000,1433692799,3,839505441,39,100,3
839505441,849622166,1433088000,1433692799,3,839505441,39,100,3
135983482,849974266,1433088000,1433692799,3,849974266,39,101,3
135983482,871686389,1433088000,1433692799,3,849974266,39,101,3
849974266,871686389,1433088000,1433692799,3,849974266,39,101,3
14564952,245605735,1433174400,1433692799,3,245605735,43,105,3
14564952,869219515,1433174400,1433692799,3,245605735,43,105,3
245605735,869219515,1433174400,1433692799,3,245605735,43,105,3
43316826,847471356,1433174400,1433692799,3,847471356,43,106,3
43316826,869828660,1433174400,1433692799,3,847471356,43,106,3
847471356,869828660,1433174400,1433692799,3,847471356,43,106,3
344818987,849196390,1433174400,1433692799,3,849629401,43,107,3
344818987,849629401,1433174400,1433692799,3,849629401,43,107,3
849196390,849629401,1433174400,1433692799,3,849629401,43,107,3
824403767,827401400,1433174400,1433692799,3,824403767,43,109,3
824403767,850191387,1433174400,1433692799,3,824403767,43,109,3
827401400,850191387,1433174400,1433692799,3,824403767,43,109,3
864101616,872084282,1433174400,1433692799,3,864101616,43,112,3
864101616,872160053,1433174400,1433692799,3,864101616,43,112,3
872084282,872160053,1433174400,1433692799,3,864101616,43,112,3
838767680,839505441,1433174400,1433692799,3,839505441,43,114,3
838767680,871686389,1433174400,1433692799,3,839505441,43,114,3
839505441,871686389,1433174400,1433692799,3,839505441,43,114,3
135983482,849974266,1433174400,1433692799,3,849974266,43,117,3
135983482,872065242,1433174400,1433692799,3,849974266,43,117,3
849974266,872065242,1433174400,1433692799,3,849974266,43,117,3
134290028,850881866,1433174400,1433692799,3,872839787,43,119,3
134290028,872839787,1433174400,1433692799,3,872839787,43,119,3
850881866,872839787,1433174400,1433692799,3,872839787,43,119,3
872839787,872839787,1433174400,1433692799,3,872839787,43,120,3
367393550,867577243,1433174400,1433692799,3,367393550,43,123,3
367393550,868061100,1433174400,1433692799,3,367393550,43,123,3
867577243,868061100,1433174400,1433692799,3,367393550,43,123,3
849017649,872173361,1433174400,1433692799,3,872839787,43,125,3
849017649,872839787,1433174400,1433692799,3,872839787,43,125,3
872173361,872839787,1433174400,1433692799,3,872839787,43,125,3
14564952,847471356,1433520000,1433692799,4,847471356,41,103,3
14564952,871692646,1433520000,1433692799,4,847471356,41,103,3
14564952,872839787,1433520000,1433692799,4,847471356,41,103,3
847471356,871692646,1433520000,1433692799,4,847471356,41,103,3
847471356,872839787,1433520000,1433692799,4,847471356,41,103,3
871692646,872839787,1433520000,1433692799,4,847471356,41,103,3
91405489,839505441,1433520000,1433692799,4,91405489,41,108,3
91405489,849622166,1433520000,1433692799,4,91405489,41,108,3
91405489,867695223,1433520000,1433692799,4,91405489,41,108,3
839505441,849622166,1433520000,1433692799,4,91405489,41,108,3
839505441,867695223,1433520000,1433692799,4,91405489,41,108,3
849622166,867695223,1433520000,1433692799,4,91405489,41,108,3
864101616,869828660,1433520000,1433692799,4,864101616,41,115,3
864101616,871093796,1433520000,1433692799,4,864101616,41,115,3
864101616,872160053,1433520000,1433692799,4,864101616,41,115,3
869828660,871093796,1433520000,1433692799,4,864101616,41,115,3
869828660,872160053,1433520000,1433692799,4,864101616,41,115,3
871093796,872160053,1433520000,1433692799,4,864101616,41,115,3
92352363,167672979,1433520000,1433692799,4,872839787,41,116,3
92352363,623765146,1433520000,1433692799,4,872839787,41,116,3
92352363,872839787,1433520000,1433692799,4,872839787,41,116,3
167672979,623765146,1433520000,1433692799,4,872839787,41,116,3
167672979,872839787,1433520000,1433692799,4,872839787,41,116,3
623765146,872839787,1433520000,1433692799,4,872839787,41,116,3
867998929,872839787,1433520000,1433692799,4,872839787,41,126,3
867998929,876834153,1433520000,1433692799,4,872839787,41,126,3
867998929,877003533,1433520000,1433692799,4,872839787,41,126,3
872839787,876834153,1433520000,1433692799,4,872839787,41,126,3
872839787,877003533,1433520000,1433692799,4,872839787,41,126,3
876834153,877003533,1433520000,1433692799,4,872839787,41,126,3
135983482,824403767,1433520000,1433692799,4,824403767,41,127,3
135983482,849974266,1433520000,1433692799,4,824403767,41,127,3
135983482,850191387,1433520000,1433692799,4,824403767,41,127,3
824403767,849974266,1433520000,1433692799,4,824403767,41,127,3
824403767,850191387,1433520000,1433692799,4,824403767,41,127,3
849974266,850191387,1433520000,1433692799,4,824403767,41,127,3
847471356,867577243,1433692800,1434297599,3,847471356,45,128,3
847471356,872839787,1433692800,1434297599,3,847471356,45,128,3
867577243,872839787,1433692800,1434297599,3,847471356,45,128,3
864101616,869828660,1433692800,1434297599,3,864101616,45,129,3
864101616,872082370,1433692800,1434297599,3,864101616,45,129,3
869828660,872082370,1433692800,1434297599,3,864101616,45,129,3
11499705,43316826,1433692800,1434297599,3,43316826,45,130,3
11499705,167672979,1433692800,1434297599,3,43316826,45,130,3
43316826,167672979,1433692800,1434297599,3,43316826,45,130,3
849622166,849629401,1433692800,1434297599,3,849629401,45,131,3
849622166,849974266,1433692800,1434297599,3,849629401,45,131,3
849629401,849974266,1433692800,1434297599,3,849629401,45,131,3
824403767,850191387,1433692800,1434297599,3,824403767,45,132,3
824403767,868305328,1433692800,1434297599,3,824403767,45,132,3
850191387,868305328,1433692800,1434297599,3,824403767,45,132,3
849196390,868201573,1433692800,1434297599,3,872839787,45,133,3
849196390,872839787,1433692800,1434297599,3,872839787,45,133,3
868201573,872839787,1433692800,1434297599,3,872839787,45,133,3
14564952,245605735,1433779200,1434383999,3,245605735,47,139,3
14564952,869828660,1433779200,1434383999,3,245605735,47,139,3
245605735,869828660,1433779200,1434383999,3,245605735,47,139,3
135983482,847471356,1433779200,1434383999,3,847471356,47,140,3
135983482,849974266,1433779200,1434383999,3,847471356,47,140,3
847471356,849974266,1433779200,1434383999,3,847471356,47,140,3
92352363,849629401,1433779200,1434383999,3,849629401,47,142,3
92352363,872839787,1433779200,1434383999,3,849629401,47,142,3
849629401,872839787,1433779200,1434383999,3,849629401,47,142,3
284600529,849196390,1433779200,1434383999,3,849196390,47,143,3
284600529,849622166,1433779200,1434383999,3,849196390,47,143,3
849196390,849622166,1433779200,1434383999,3,849196390,47,143,3
165271358,867695223,1433779200,1434383999,3,868201573,47,144,3
165271358,868201573,1433779200,1434383999,3,868201573,47,144,3
867695223,868201573,1433779200,1434383999,3,868201573,47,144,3
43316826,871686389,1433779200,1434383999,3,43316826,47,145,3
31130127,850191387,1433779200,1434383999,3,864101616,47,146,3
31130127,864101616,1433779200,1434383999,3,864101616,47,146,3
850191387,864101616,1433779200,1434383999,3,864101616,47,146,3
38719406,871686389,1433952000,1434988799,3,872839787,48,153,3
38719406,872839787,1433952000,1434988799,3,872839787,48,153,3
871686389,872839787,1433952000,1434988799,3,872839787,48,153,3
849196390,849622166,1433952000,1434988799,3,849629401,48,156,3
849196390,849629401,1433952000,1434988799,3,849629401,48,156,3
849622166,849629401,1433952000,1434988799,3,849629401,48,156,3
864101616,868201573,1433952000,1434988799,3,868201573,48,157,3
864101616,871692646,1433952000,1434988799,3,868201573,48,157,3
868201573,871692646,1433952000,1434988799,3,868201573,48,157,3
179791017,838767680,1433952000,1434988799,3,839505441,48,158,3
179791017,839505441,1433952000,1434988799,3,839505441,48,158,3
838767680,839505441,1433952000,1434988799,3,839505441,48,158,3
135983482,849974266,1433952000,1434988799,3,849974266,48,159,3
135983482,868305328,1433952000,1434988799,3,849974266,48,159,3
849974266,868305328,1433952000,1434988799,3,849974266,48,159,3
869828660,872839787,1433952000,1434988799,3,869828660,48,160,3
91405489,126694166,1434124800,1434297599,4,91405489,46,134,3
91405489,849622166,1434124800,1434297599,4,91405489,46,134,3
91405489,865532653,1434124800,1434297599,4,91405489,46,134,3
126694166,849622166,1434124800,1434297599,4,91405489,46,134,3
126694166,865532653,1434124800,1434297599,4,91405489,46,134,3
849622166,865532653,1434124800,1434297599,4,91405489,46,134,3
14564952,167672979,1434124800,1434297599,4,847471356,46,135,3
14564952,847471356,1434124800,1434297599,4,847471356,46,135,3
14564952,867695223,1434124800,1434297599,4,847471356,46,135,3
167672979,847471356,1434124800,1434297599,4,847471356,46,135,3
167672979,867695223,1434124800,1434297599,4,847471356,46,135,3
847471356,867695223,1434124800,1434297599,4,847471356,46,135,3
864101616,871093796,1434124800,1434297599,4,872160053,46,136,3
864101616,872084282,1434124800,1434297599,4,872160053,46,136,3
864101616,872160053,1434124800,1434297599,4,872160053,46,136,3
871093796,872084282,1434124800,1434297599,4,872160053,46,136,3
871093796,872160053,1434124800,1434297599,4,872160053,46,136,3
872084282,872160053,1434124800,1434297599,4,872160053,46,136,3
38719406,43316826,1434124800,1434297599,4,43316826,46,137,3
38719406,868201573,1434124800,1434297599,4,43316826,46,137,3
38719406,871686389,1434124800,1434297599,4,43316826,46,137,3
43316826,868201573,1434124800,1434297599,4,43316826,46,137,3
43316826,871686389,1434124800,1434297599,4,43316826,46,137,3
868201573,871686389,1434124800,1434297599,4,43316826,46,137,3
824403767,838767680,1434124800,1434297599,4,824403767,46,148,3
824403767,839505441,1434124800,1434297599,4,824403767,46,148,3
824403767,850191387,1434124800,1434297599,4,824403767,46,148,3
838767680,839505441,1434124800,1434297599,4,824403767,46,148,3
838767680,850191387,1434124800,1434297599,4,824403767,46,148,3
839505441,850191387,1434124800,1434297599,4,824403767,46,148,3
868205809,869093402,1434124800,1434297599,4,872839787,46,149,3
868205809,869828660,1434124800,1434297599,4,872839787,46,149,3
868205809,872839787,1434124800,1434297599,4,872839787,46,149,3
869093402,869828660,1434124800,1434297599,4,872839787,46,149,3
869093402,872839787,1434124800,1434297599,4,872839787,46,149,3
869828660,872839787,1434124800,1434297599,4,872839787,46,149,3
344818987,780010319,1434124800,1434297599,4,780010319,46,150,3
344818987,850201039,1434124800,1434297599,4,780010319,46,150,3
344818987,867221523,1434124800,1434297599,4,780010319,46,150,3
780010319,850201039,1434124800,1434297599,4,780010319,46,150,3
780010319,867221523,1434124800,1434297599,4,780010319,46,150,3
850201039,867221523,1434124800,1434297599,4,780010319,46,150,3
31130127,92352363,1434124800,1434297599,4,872839787,46,151,3
31130127,847863843,1434124800,1434297599,4,872839787,46,151,3
31130127,872839787,1434124800,1434297599,4,872839787,46,151,3
92352363,847863843,1434124800,1434297599,4,872839787,46,151,3
92352363,872839787,1434124800,1434297599,4,872839787,46,151,3
847863843,872839787,1434124800,1434297599,4,872839787,46,151,3
284600529,367393550,1434124800,1434297599,4,849629401,46,152,3
284600529,849196390,1434124800,1434297599,4,849629401,46,152,3
284600529,849629401,1434124800,1434297599,4,849629401,46,152,3
367393550,849196390,1434124800,1434297599,4,849629401,46,152,3
367393550,849629401,1434124800,1434297599,4,849629401,46,152,3
849196390,849629401,1434124800,1434297599,4,849629401,46,152,3
135983482,849974266,1434124800,1434297599,4,849974266,46,154,3
135983482,868305328,1434124800,1434297599,4,849974266,46,154,3
135983482,871692646,1434124800,1434297599,4,849974266,46,154,3
849974266,868305328,1434124800,1434297599,4,849974266,46,154,3
849974266,871692646,1434124800,1434297599,4,849974266,46,154,3
868305328,871692646,1434124800,1434297599,4,849974266,46,154,3
516151065,827401400,1434124800,1434297599,4,872839787,46,161,3
516151065,862478590,1434124800,1434297599,4,872839787,46,161,3
516151065,872839787,1434124800,1434297599,4,872839787,46,161,3
827401400,862478590,1434124800,1434297599,4,872839787,46,161,3
827401400,872839787,1434124800,1434297599,4,872839787,46,161,3
862478590,872839787,1434124800,1434297599,4,872839787,46,161,3
179791017,245605735,1434124800,1434297599,4,245605735,46,162,3
179791017,871685963,1434124800,1434297599,4,245605735,46,162,3
179791017,872032078,1434124800,1434297599,4,245605735,46,162,3
245605735,871685963,1434124800,1434297599,4,245605735,46,162,3
245605735,872032078,1434124800,1434297599,4,245605735,46,162,3
871685963,872032078,1434124800,1434297599,4,245605735,46,162,3
849196390,849629401,1434297600,1434902399,3,849629401,49,165,3
849196390,869828660,1434297600,1434902399,3,849629401,49,165,3
849629401,869828660,1434297600,1434902399,3,849629401,49,165,3
847471356,868201573,1434297600,1434902399,3,847471356,49,167,3
847471356,868205809,1434297600,1434902399,3,847471356,49,167,3
868201573,868205809,1434297600,1434902399,3,847471356,49,167,3
43316826,872839787,1434297600,1434902399,3,43316826,49,168,3
135983482,849974266,1434297600,1434902399,3,849974266,49,170,3
135983482,868305328,1434297600,1434902399,3,849974266,49,170,3
849974266,868305328,1434297600,1434902399,3,849974266,49,170,3
165070112,850191387,1434297600,1434902399,3,864101616,49,171,3
165070112,864101616,1434297600,1434902399,3,864101616,49,171,3
850191387,864101616,1434297600,1434902399,3,864101616,49,171,3
824403767,849622166,1434297600,1434902399,3,824403767,49,173,3
824403767,872160053,1434297600,1434902399,3,824403767,49,173,3
849622166,872160053,1434297600,1434902399,3,824403767,49,173,3
92352363,245605735,1434556800,1435247999,3,245605735,51,180,3
92352363,872839787,1434556800,1435247999,3,245605735,51,180,3
245605735,872839787,1434556800,1435247999,3,245605735,51,180,3
31130127,367393550,1434556800,1435247999,3,847471356,51,181,3
31130127,847471356,1434556800,1435247999,3,847471356,51,181,3
367393550,847471356,1434556800,1435247999,3,847471356,51,181,3
179791017,824403767,1434556800,1435247999,3,824403767,51,183,3
179791017,868201573,1434556800,1435247999,3,824403767,51,183,3
824403767,868201573,1434556800,1435247999,3,824403767,51,183,3
847587187,864101616,1434556800,1435247999,3,864101616,51,184,3
847587187,869828660,1434556800,1435247999,3,864101616,51,184,3
864101616,869828660,1434556800,1435247999,3,864101616,51,184,3
849196390,849622166,1434556800,1435247999,3,849629401,51,185,3
849196390,849629401,1434556800,1435247999,3,849629401,51,185,3
849622166,849629401,1434556800,1435247999,3,849629401,51,185,3
838767680,839505441,1434556800,1435247999,3,839505441,51,186,3
838767680,853656890,1434556800,1435247999,3,839505441,51,186,3
839505441,853656890,1434556800,1435247999,3,839505441,51,186,3
135983482,849974266,1434556800,1435247999,3,872839787,51,187,3
135983482,872839787,1434556800,1435247999,3,872839787,51,187,3
849974266,872839787,1434556800,1435247999,3,872839787,51,187,3
126694166,850191387,1434556800,1435247999,3,126694166,51,188,3
126694166,865532653,1434556800,1435247999,3,126694166,51,188,3
850191387,865532653,1434556800,1435247999,3,126694166,51,188,3
864101616,871093796,1434729600,1434902399,4,872839787,50,174,3
864101616,872160053,1434729600,1434902399,4,872839787,50,174,3
864101616,872839787,1434729600,1434902399,4,872839787,50,174,3
871093796,872160053,1434729600,1434902399,4,872839787,50,174,3
871093796,872839787,1434729600,1434902399,4,872839787,50,174,3
872160053,872839787,1434729600,1434902399,4,872839787,50,174,3
43316826,92352363,1434729600,1434902399,4,43316826,50,175,3
43316826,516151065,1434729600,1434902399,4,43316826,50,175,3
43316826,869828660,1434729600,1434902399,4,43316826,50,175,3
92352363,516151065,1434729600,1434902399,4,43316826,50,175,3
92352363,869828660,1434729600,1434902399,4,43316826,50,175,3
516151065,869828660,1434729600,1434902399,4,43316826,50,175,3
14564952,245605735,1434729600,1434902399,4,847471356,50,176,3
14564952,762031943,1434729600,1434902399,4,847471356,50,176,3
14564952,847471356,1434729600,1434902399,4,847471356,50,176,3
245605735,762031943,1434729600,1434902399,4,847471356,50,176,3
245605735,847471356,1434729600,1434902399,4,847471356,50,176,3
762031943,847471356,1434729600,1434902399,4,847471356,50,176,3
847863843,849629401,1434729600,1434902399,4,849629401,50,178,3
847863843,868201573,1434729600,1434902399,4,849629401,50,178,3
847863843,871686389,1434729600,1434902399,4,849629401,50,178,3
849629401,868201573,1434729600,1434902399,4,849629401,50,178,3
849629401,871686389,1434729600,1434902399,4,849629401,50,178,3
868201573,871686389,1434729600,1434902399,4,849629401,50,178,3
31130127,838767680,1434729600,1434902399,4,839505441,50,179,3
31130127,839505441,1434729600,1434902399,4,839505441,50,179,3
31130127,867695223,1434729600,1434902399,4,839505441,50,179,3
838767680,839505441,1434729600,1434902399,4,839505441,50,179,3
838767680,867695223,1434729600,1434902399,4,839505441,50,179,3
839505441,867695223,1434729600,1434902399,4,839505441,50,179,3
126694166,824403767,1434729600,1434902399,4,824403767,50,182,3
